,label,predictions,scores
10696,False,True,0.6774
10697,False,True,0.9763
10698,False,True,0.8222
10699,False,True,0.9055
10700,False,True,0.5
10701,False,True,0.9606
10702,False,True,0.9213
10703,False,True,0.8221
10704,False,True,0.983
10705,False,True,0.7882
10706,False,True,0.873
10707,False,True,0.9746
10708,False,True,0.9517
10709,False,True,0.9841
10710,False,True,0.8797
10711,False,True,0.6806
10712,False,True,0.8961
10713,False,True,0.8359
10714,False,True,0.666
10715,False,True,0.6672
10716,False,True,0.8078
10717,False,True,0.8604
10718,False,True,0.8662
10719,False,True,0.958
10720,False,False,0.4759
10721,False,True,0.9618
10722,False,True,0.6657
10723,False,False,0.3314
10724,False,False,0.3197
10725,False,True,0.8941
10726,False,False,0.2518
10727,False,True,0.8637
10728,False,False,0.2903
10729,False,True,0.9535
10730,False,True,0.9056
10731,False,True,0.9415
10732,False,True,0.6439
10733,False,False,0.4759
10734,False,False,0.2903
10735,False,True,0.5
10736,False,True,0.7993
10737,False,True,0.5
10738,False,True,0.8627
10739,False,True,0.6092
10740,False,True,0.7156
10741,False,True,0.8787
10742,False,True,0.5
10743,False,True,0.9446
10744,False,True,0.8049
10745,False,True,0.5384
10746,False,True,0.8782
10747,False,True,0.5
10748,False,True,0.8905
10749,False,True,0.9141
10750,False,True,0.9043
10751,False,True,0.884
10752,False,True,0.9718
10753,False,True,0.9484
10754,False,True,0.834
10755,False,True,0.8967
10756,False,True,0.5
10757,False,True,0.898
10758,False,True,0.5
10759,False,True,0.943
10760,False,True,0.9095
10761,False,True,0.956
10762,False,True,0.9824
10763,False,True,0.9476
10764,False,True,0.9712
10765,False,True,0.8883
10766,False,True,0.9095
10767,False,True,0.6737
10768,False,True,0.7626
10769,False,True,0.6339
10770,False,True,0.816
10771,False,True,0.8565
10772,False,True,0.7958
10773,False,True,0.9859
10774,False,True,0.7858
10775,False,True,0.6804
10776,False,True,0.9479
10777,False,True,0.7343
10778,False,True,0.5384
10779,False,True,0.7516
10780,False,True,0.533
10781,False,True,0.5
10782,False,True,0.956
10783,False,True,0.5
10784,False,True,0.816
10785,False,True,0.9366
10786,False,True,0.8874
10787,False,True,0.7437
10788,False,True,0.8228
10789,False,True,0.7063
10790,False,True,0.8804
10791,False,True,0.9249
10792,False,True,0.8592
10793,False,True,0.7909
10794,False,True,0.5
10795,False,True,0.7255
10796,False,True,0.7771
10797,False,True,0.7905
10798,False,True,0.9215
10799,False,True,0.5499
10800,False,True,0.6524
10801,False,True,0.6255
10802,False,True,0.6424
10803,False,True,0.5
10804,False,True,0.6354
10805,False,True,0.5
10806,False,True,0.8927
10807,False,True,0.9557
10808,False,True,0.9139
10809,False,False,0.4495
10810,False,True,0.8549
10811,False,True,0.5
10812,False,True,0.9395
10813,False,True,0.956
10814,False,True,0.5797
10815,False,True,0.8268
10816,False,True,0.6362
10817,False,True,0.8073
10818,False,True,0.5476
10819,False,True,0.6775
10820,False,True,0.5
10821,False,True,0.5
10822,False,True,0.8797
10823,False,True,0.6992
10824,False,True,0.5
10825,False,True,0.9391
10826,False,True,0.6777
10827,False,True,0.9078
10828,False,True,0.6657
10829,False,True,0.5
10830,False,True,0.7412
10831,False,True,0.5
10832,False,True,0.837
10833,False,True,0.9119
10834,False,True,0.5
10835,False,True,0.9081
10836,False,True,0.5
10837,False,True,0.5
10838,False,True,0.5
10839,False,True,0.9582
10840,False,True,0.8931
10841,False,True,0.794
10842,False,False,0.3131
10843,False,True,0.7107
10844,False,True,0.9627
10845,False,True,0.9252
10846,False,True,0.7233
10847,False,True,0.5
10848,False,True,0.8434
10849,False,True,0.5
10850,False,True,0.5
10851,False,True,0.7509
10852,False,True,0.8738
10853,False,True,0.5
10854,False,True,0.5022
10855,False,True,0.9441
10856,False,True,0.9359
10857,False,True,0.7726
10858,False,True,0.9014
10859,False,True,0.9077
10860,False,True,0.943
10861,False,True,0.7618
10862,False,True,0.8897
10863,False,True,0.6939
10864,False,True,0.8462
10865,False,True,0.9573
10866,False,True,0.8971
10867,False,True,0.9559
10868,False,True,0.8435
10869,False,True,0.9478
10870,False,True,0.9376
10871,False,True,0.9139
10872,False,True,0.896
10873,False,True,0.7741
10874,False,True,0.8503
10875,False,False,0.2518
10876,False,True,0.9367
10877,False,True,0.9249
10878,False,True,0.8647
10879,False,True,0.826
10880,False,True,0.8009
10881,False,False,0.1869
10882,False,True,0.9151
10883,False,True,0.6847
10884,False,True,0.9064
10885,False,True,0.8415
10886,False,False,0.0923
10887,False,True,0.8526
10888,False,True,0.6005
10889,False,False,0.162
10890,False,True,0.8452
10891,False,True,0.6974
10892,False,True,0.5
10893,False,False,0.1301
10894,False,True,0.5567
10895,False,True,0.5
10896,False,True,0.8193
10897,False,True,0.937
10898,False,True,0.5
10899,False,True,0.5
10900,False,True,0.9088
10901,False,True,0.5
10902,False,True,0.7885
10903,False,True,0.8043
10904,False,True,0.5
10905,False,True,0.9439
10906,False,False,0.4655
10907,False,True,0.8759
10908,False,True,0.5
10909,False,True,0.8869
10910,False,True,0.8413
10911,False,True,0.5
10912,False,True,0.8888
10913,False,True,0.5
10914,False,True,0.6962
10915,False,True,0.5
10916,False,True,0.9222
10917,False,True,0.5803
10918,False,True,0.5
10919,False,True,0.9392
10920,False,True,0.9145
10921,False,True,0.9152
10922,False,True,0.8708
10923,False,True,0.911
10924,False,True,0.9099
10925,False,True,0.9001
10926,False,True,0.8909
10927,False,True,0.5
10928,False,True,0.916
10929,False,True,0.789
10930,False,True,0.9284
10931,False,True,0.8763
10932,False,True,0.5
10933,False,True,0.5
10934,False,True,0.6269
10935,False,False,0.4368
10936,False,True,0.5
10937,False,True,0.9473
10938,False,True,0.9646
10939,False,True,0.9469
10940,False,False,0.3131
10941,False,True,0.8203
10942,False,True,0.821
10943,False,True,0.9182
10944,False,True,0.9421
10945,False,True,0.9353
10946,False,True,0.8929
10947,False,True,0.5
10948,False,True,0.8903
10949,False,True,0.892
10950,False,True,0.8608
10951,False,True,0.8208
10952,False,True,0.9155
10953,False,True,0.5
10954,False,True,0.5
10955,False,True,0.5
10956,False,True,0.5
10957,False,True,0.821
10958,False,True,0.5
10959,False,False,0.4588
10960,False,True,0.8921
10961,False,True,0.5
10962,False,True,0.5
10963,False,True,0.5
10964,False,True,0.821
10965,False,True,0.9579
10966,False,True,0.8454
10967,False,True,0.9518
10968,False,True,0.9769
10969,False,True,0.7195
10970,False,True,0.8537
10971,False,True,0.8652
10972,False,True,0.8598
10973,False,True,0.5
10974,False,True,0.897
10975,False,True,0.8564
10976,False,True,0.8532
10977,False,True,0.9552
10978,False,True,0.9105
10979,False,True,0.9833
10980,False,True,0.7829
10981,False,True,0.9505
10982,False,True,0.9391
10983,False,True,0.8793
10984,False,True,0.9896
10985,False,True,0.8502
10986,False,True,0.9461
10987,False,True,0.9766
10988,False,True,0.7962
10989,False,True,0.8502
10990,False,True,0.5709
10991,False,True,0.6771
10992,False,True,0.9035
10993,False,True,0.7215
10994,False,True,0.5
10995,False,True,0.5
10996,False,True,0.9681
10997,False,True,0.62
10998,False,True,0.9024
10999,False,False,0.4754
11000,False,True,0.8777
11001,False,True,0.777
11002,False,True,0.8348
11003,False,True,0.9367
11004,False,True,0.9286
11005,False,True,0.5
11006,False,True,0.8348
11007,False,False,0.4202
11008,False,True,0.8021
11009,False,True,0.9286
11010,False,True,0.777
11011,False,True,0.9024
11012,False,True,0.9035
11013,False,True,0.9096
11014,False,True,0.5665
11015,False,True,0.9294
11016,False,True,0.9547
11017,False,True,0.8723
11018,False,True,0.9374
11019,False,True,0.9596
11020,False,True,0.5808
11021,False,True,0.972
11022,False,True,0.9718
11023,False,True,0.5
11024,False,True,0.6793
11025,False,True,0.5
11026,False,True,0.5
11027,False,True,0.9274
11028,False,True,0.5
11029,False,True,0.5
11030,False,True,0.5
11031,False,True,0.9816
11032,False,True,0.7829
11033,False,True,0.6669
11034,False,True,0.959
11035,False,True,0.9347
11036,False,True,0.9308
11037,False,True,0.6872
11038,False,True,0.5
11039,False,True,0.962
11040,False,True,0.5449
11041,False,True,0.8246
11042,False,True,0.8717
11043,False,True,0.5
11044,False,True,0.7892
11045,False,True,0.8148
11046,False,True,0.9769
11047,False,True,0.7993
11048,False,True,0.5
11049,False,True,0.5
11050,False,True,0.5
11051,False,True,0.9494
11052,False,True,0.8433
11053,False,True,0.8438
11054,False,True,0.6869
11055,False,True,0.8346
11056,False,True,0.9565
11057,False,True,0.9514
11058,False,True,0.7041
11059,False,True,0.8681
11060,False,True,0.9591
11061,False,True,0.9206
11062,False,True,0.5
11063,False,True,0.8711
11064,False,True,0.5
11065,False,True,0.5
11066,False,True,0.5
11067,False,True,0.8825
11068,False,True,0.5
11069,False,True,0.5
11070,False,True,0.5
11071,False,True,0.5
11072,False,True,0.9785
11073,False,True,0.884
11074,False,True,0.7925
11075,False,True,0.9403
11076,False,True,0.6936
11077,False,True,0.7052
11078,False,True,0.789
11079,False,True,0.6732
11080,False,True,0.9816
11081,False,True,0.5
11082,False,True,0.6072
11083,False,True,0.9786
11084,False,True,0.5
11085,False,True,0.8608
11086,False,True,0.8765
11087,False,True,0.5
11088,False,True,0.8927
11089,False,True,0.9559
11090,False,True,0.9088
11091,False,True,0.8642
11092,False,True,0.8872
11093,False,True,0.5
11094,False,True,0.973
11095,False,True,0.5
11096,False,True,0.8296
11097,False,False,0.4605
11098,False,True,0.5
11099,False,True,0.9146
11100,False,True,0.9269
11101,False,True,0.8598
11102,False,True,0.5
11103,False,True,0.9073
11104,False,False,0.355
11105,False,True,0.5
11106,False,True,0.5355
11107,False,True,0.6909
11108,False,True,0.7003
11109,False,True,0.6662
11110,False,True,0.7057
11111,False,True,0.8904
11112,False,True,0.722
11113,False,True,0.7505
11114,False,True,0.5556
11115,False,True,0.7264
11116,False,True,0.9592
11117,False,True,0.5
11118,False,True,0.7392
11119,False,True,0.7576
11120,False,True,0.5
11121,False,True,0.5
11122,False,True,0.771
11123,False,True,0.5
11124,False,True,0.6815
11125,False,True,0.5
11126,False,True,0.9071
11127,False,True,0.6669
11128,False,True,0.9432
11129,False,True,0.9409
11130,False,True,0.736
11131,False,False,0.2342
11132,False,True,0.9118
11133,False,True,0.7862
11134,False,True,0.9796
11135,False,True,0.5
11136,False,True,0.943
11137,False,True,0.9857
11138,False,True,0.5
11139,False,False,0.3095
11140,False,True,0.7737
11141,False,True,0.785
11142,False,True,0.6135
11143,False,True,0.8301
11144,False,True,0.7321
11145,False,True,0.9658
11146,False,True,0.834
11147,False,True,0.5
11148,False,True,0.9564
11149,False,True,0.9628
11150,False,True,0.9565
11151,False,True,0.6921
11152,False,True,0.9866
11153,False,True,0.9503
11154,False,True,0.6576
11155,False,True,0.5
11156,False,True,0.929
11157,False,True,0.5
11158,False,True,0.9882
11159,False,True,0.7993
11160,False,True,0.8168
11161,False,True,0.9396
11162,False,True,0.5
11163,False,True,0.5
11164,False,True,0.5
11165,False,True,0.669
11166,False,True,0.9243
11167,False,True,0.9613
11168,False,True,0.9514
11169,False,True,0.7281
11170,False,True,0.9217
11171,False,True,0.8461
11172,False,True,0.5632
11173,False,True,0.8936
11174,False,True,0.9115
11175,False,True,0.9759
11176,False,True,0.8078
11177,False,True,0.5
11178,False,True,0.7488
11179,False,True,0.9199
11180,False,True,0.5
11181,False,True,0.9668
11182,False,True,0.7834
11183,False,True,0.8843
11184,False,True,0.5
11185,False,True,0.5
11186,False,True,0.5
11187,False,True,0.5
11188,False,True,0.9221
11189,False,True,0.9533
11190,False,True,0.8128
11191,False,True,0.9032
11192,False,False,0.3163
11193,False,True,0.5
11194,False,False,0.4583
11195,False,False,0.316
11196,False,True,0.5
11197,False,True,0.5
11198,False,True,0.6538
11199,False,True,0.7681
11200,False,True,0.9222
11201,False,True,0.8283
11202,False,True,0.9565
11203,False,True,0.9805
11204,False,True,0.6808
11205,False,True,0.8449
11206,False,True,0.7003
11207,False,True,0.9304
11208,False,True,0.9152
11209,False,True,0.5391
11210,False,True,0.8213
11211,False,True,0.8204
11212,False,True,0.6917
11213,False,True,0.9909
11214,False,True,0.557
11215,False,True,0.8855
11216,False,True,0.7003
11217,False,True,0.8919
11218,False,True,0.5664
11219,False,True,0.5
11220,False,True,0.9103
11221,False,True,0.8773
11222,False,True,0.8426
11223,False,False,0.4948
11224,False,True,0.6128
11225,False,False,0.4955
11226,False,True,0.5
11227,False,True,0.5
11228,False,True,0.9586
11229,False,True,0.8401
11230,False,True,0.8611
11231,False,True,0.5
11232,False,True,0.8477
11233,False,True,0.9494
11234,False,True,0.9036
11235,False,True,0.7869
11236,False,True,0.7993
11237,False,True,0.7983
11238,False,True,0.8438
11239,False,True,0.9107
11240,False,True,0.9373
11241,False,True,0.8981
11242,False,True,0.9304
11243,False,True,0.9446
11244,False,True,0.5
11245,False,True,0.9681
11246,False,True,0.8919
11247,False,True,0.8816
11248,False,True,0.9028
11249,False,True,0.9618
11250,False,True,0.8296
11251,False,True,0.8451
11252,False,True,0.5
11253,False,True,0.9067
11254,False,True,0.9108
11255,False,True,0.7113
11256,False,True,0.8595
11257,False,True,0.9618
11258,False,True,0.9779
11259,False,True,0.5
11260,False,True,0.7994
11261,False,True,0.6387
11262,False,True,0.5
11263,False,True,0.7012
11264,False,True,0.5831
11265,False,True,0.9478
11266,False,False,0.3038
11267,False,True,0.8648
11268,False,True,0.6496
11269,False,True,0.71
11270,False,True,0.5
11271,False,True,0.5
11272,False,True,0.5
11273,False,True,0.6849
11274,False,True,0.6847
11275,False,True,0.6299
11276,False,True,0.5
11277,False,True,0.5552
11278,False,True,0.8354
11279,False,True,0.9456
11280,False,True,0.5
11281,False,True,0.7638
11282,False,True,0.9012
11283,False,True,0.6855
11284,False,True,0.9376
11285,False,True,0.5711
11286,False,True,0.6231
11287,False,True,0.6942
11288,False,True,0.5519
11289,False,False,0.2839
11290,False,True,0.5
11291,False,True,0.6862
11292,False,True,0.8936
11293,False,True,0.868
11294,False,True,0.7321
11295,False,True,0.9441
11296,False,True,0.7392
11297,False,True,0.5
11298,False,True,0.5
11299,False,True,0.7713
11300,False,True,0.7974
11301,False,True,0.9536
11302,False,True,0.9684
11303,False,True,0.612
11304,False,True,0.9727
11305,False,True,0.6021
11306,False,True,0.6536
11307,False,True,0.6574
11308,False,True,0.5081
11309,False,True,0.788
11310,False,True,0.9771
11311,False,True,0.6767
11312,False,True,0.9929
11313,False,True,0.7987
11314,False,True,0.7713
11315,False,True,0.8171
11316,False,True,0.5
11317,False,True,0.5
11318,False,True,0.7414
11319,False,True,0.948
11320,False,True,0.9699
11321,False,True,0.5
11322,False,True,0.9887
11323,False,True,0.9162
11324,False,True,0.9406
11325,False,True,0.837
11326,False,True,0.7713
11327,False,True,0.5
11328,False,True,0.8131
11329,False,True,0.7392
11330,False,True,0.9066
11331,False,True,0.9663
11332,False,True,0.7732
11333,False,True,0.609
11334,False,True,0.5
11335,False,True,0.8797
11336,False,True,0.8346
11337,False,True,0.8759
11338,False,True,0.7684
11339,False,True,0.9593
11340,False,True,0.9349
11341,False,True,0.5
11342,False,True,0.9224
11343,False,True,0.8914
11344,False,True,0.8678
11345,False,True,0.5
11346,False,True,0.6547
11347,False,True,0.7081
11348,False,True,0.5
11349,False,True,0.8555
11350,False,True,0.7922
11351,False,True,0.5
11352,False,True,0.9138
11353,False,True,0.8558
11354,False,True,0.5
11355,False,True,0.9536
11356,False,True,0.8157
11357,False,True,0.5
11358,False,True,0.7845
11359,False,True,0.9674
11360,False,True,0.793
11361,False,True,0.7658
11362,False,True,0.8875
11363,False,False,0.355
11364,False,True,0.9757
11365,False,True,0.9504
11366,False,True,0.9037
11367,False,True,0.5
11368,False,True,0.9613
11369,False,True,0.951
11370,False,True,0.7427
11371,False,True,0.9277
11372,False,True,0.6618
11373,False,True,0.9156
11374,False,True,0.8017
11375,False,True,0.951
11376,False,True,0.7515
11377,False,True,0.9617
11378,False,True,0.8796
11379,False,True,0.9553
11380,False,True,0.9458
11381,False,True,0.9341
11382,False,True,0.9484
11383,False,True,0.9156
11384,False,True,0.8283
11385,False,True,0.832
11386,False,True,0.8424
11387,False,True,0.9455
11388,False,True,0.5
11389,False,True,0.5
11390,False,True,0.5
11391,False,False,0.1683
11392,False,True,0.897
11393,False,True,0.8522
11394,False,True,0.6936
11395,False,True,0.8515
11396,False,True,0.8296
11397,False,True,0.631
11398,False,True,0.9806
11399,False,True,0.5
11400,False,True,0.8797
11401,False,True,0.826
11402,False,True,0.9421
11403,False,True,0.8118
11404,False,True,0.5
11405,False,True,0.8531
11406,False,True,0.5
11407,False,True,0.9396
11408,False,True,0.9613
11409,False,True,0.9373
11410,False,True,0.5
11411,False,True,0.8531
11412,False,False,0.4735
11413,False,True,0.7516
11414,False,True,0.8799
11415,False,True,0.9547
11416,False,True,0.8531
11417,False,False,0.1494
11418,False,True,0.7223
11419,False,True,0.9013
11420,False,True,0.8429
11421,False,True,0.9694
11422,False,True,0.9672
11423,False,True,0.8112
11424,False,True,0.6953
11425,False,True,0.5
11426,False,True,0.603
11427,False,True,0.731
11428,False,False,0.43
11429,False,True,0.603
11430,False,True,0.6018
11431,False,True,0.5
11432,False,True,0.5
11433,False,True,0.9139
11434,False,True,0.9453
11435,False,True,0.5
11436,False,True,0.7332
11437,False,True,0.8143
11438,False,True,0.5812
11439,False,True,0.6891
11440,False,True,0.9153
11441,False,True,0.9583
11442,False,True,0.7363
11443,False,True,0.9631
11444,False,True,0.5292
11445,False,True,0.9622
11446,False,True,0.6599
11447,False,True,0.6648
11448,False,True,0.5
11449,False,True,0.5644
11450,False,True,0.8487
11451,False,False,0.2505
11452,False,True,0.7444
11453,False,True,0.5
11454,False,True,0.9661
11455,False,True,0.5
11456,False,True,0.8783
11457,False,True,0.9128
11458,False,True,0.9023
11459,False,True,0.7135
11460,False,True,0.5
11461,False,True,0.8199
11462,False,True,0.9861
11463,False,True,0.9648
11464,False,True,0.8361
11465,False,True,0.9431
11466,False,True,0.9639
11467,False,True,0.9052
11468,False,True,0.9402
11469,False,True,0.9286
11470,False,True,0.7986
11471,False,True,0.8714
11472,False,True,0.8978
11473,False,True,0.8686
11474,False,True,0.7622
11475,False,True,0.5
11476,False,True,0.72
11477,False,True,0.8562
11478,False,True,0.5
11479,False,True,0.7081
11480,False,True,0.9002
11481,False,True,0.8235
11482,False,True,0.5
11483,False,True,0.9803
11484,False,True,0.8929
11485,False,True,0.5
11486,False,True,0.5
11487,False,True,0.9069
11488,False,True,0.8531
11489,False,True,0.5
11490,False,True,0.9568
11491,False,True,0.9037
11492,False,True,0.8305
11493,False,True,0.8702
11494,False,True,0.8797
11495,False,True,0.8138
11496,False,True,0.7822
11497,False,True,0.5
11498,False,True,0.8921
11499,False,True,0.6397
11500,False,True,0.866
11501,False,True,0.973
11502,False,True,0.8392
11503,False,True,0.8487
11504,False,True,0.5542
11505,False,True,0.7432
11506,False,True,0.9634
11507,False,True,0.7929
11508,False,True,0.5847
11509,False,False,0.482
11510,False,True,0.5493
11511,False,True,0.9022
11512,False,True,0.879
11513,False,False,0.3996
11514,False,True,0.9248
11515,False,True,0.7524
11516,False,True,0.8487
11517,False,True,0.7661
11518,False,True,0.9332
11519,False,False,0.3996
11520,False,True,0.9213
11521,False,True,0.5832
11522,False,True,0.7524
11523,False,True,0.5634
11524,False,False,0.3627
11525,False,True,0.6935
11526,False,True,0.7524
11527,False,True,0.5
11528,False,True,0.5194
11529,False,True,0.9258
11530,False,True,0.5
11531,False,True,0.5564
11532,False,True,0.9536
11533,False,False,0.3949
11534,False,True,0.9727
11535,False,True,0.5
11536,False,True,0.7318
11537,False,True,0.8896
11538,False,True,0.8728
11539,False,True,0.7595
11540,False,False,0.3441
11541,False,True,0.959
11542,False,True,0.7986
11543,False,True,0.6112
11544,False,True,0.5
11545,False,True,0.8736
11546,False,True,0.9479
11547,False,True,0.8142
11548,False,False,0.4495
11549,False,True,0.925
11550,False,True,0.7426
11551,False,True,0.5
11552,False,True,0.5
11553,False,False,0.3963
11554,False,True,0.8452
11555,False,True,0.8897
11556,False,True,0.9677
11557,False,True,0.7743
11558,False,True,0.9564
11559,False,True,0.7756
11560,False,True,0.7412
11561,False,True,0.8791
11562,False,True,0.5
11563,False,True,0.8452
11564,False,True,0.5
11565,False,True,0.8452
11566,False,True,0.7145
11567,False,True,0.7474
11568,False,True,0.9155
11569,False,True,0.8631
11570,False,True,0.8791
11571,False,True,0.5
11572,False,True,0.5
11573,False,True,0.9002
11574,False,True,0.9283
11575,False,True,0.5
11576,False,True,0.613
11577,False,True,0.824
11578,False,True,0.6734
11579,False,True,0.9354
11580,False,True,0.8096
11581,False,True,0.5
11582,False,False,0.368
11583,False,True,0.6213
11584,False,True,0.743
11585,False,False,0.4223
11586,False,True,0.7268
11587,False,True,0.8473
11588,False,True,0.5032
11589,False,True,0.5
11590,False,True,0.5476
11591,False,True,0.5
11592,False,True,0.9328
11593,False,True,0.5394
11594,False,True,0.6944
11595,False,True,0.801
11596,False,True,0.5
11597,False,True,0.9649
11598,False,True,0.5721
11599,False,True,0.7245
11600,False,True,0.7739
11601,False,True,0.7391
11602,False,True,0.5721
11603,False,True,0.5
11604,False,True,0.5309
11605,False,True,0.5
11606,False,True,0.5
11607,False,True,0.7732
11608,False,True,0.8166
11609,False,True,0.858
11610,False,True,0.9061
11611,False,True,0.8871
11612,False,True,0.5359
11613,False,True,0.8731
11614,False,True,0.8415
11615,False,True,0.9792
11616,False,True,0.7544
11617,False,True,0.5
11618,False,True,0.8963
11619,False,True,0.8041
11620,False,True,0.9071
11621,False,True,0.877
11622,False,True,0.9156
11623,False,True,0.9483
11624,False,True,0.8967
11625,False,True,0.6498
11626,False,True,0.7687
11627,False,True,0.9473
11628,False,True,0.5
11629,False,True,0.9586
11630,False,True,0.7208
11631,False,True,0.9503
11632,False,True,0.8956
11633,False,True,0.8696
11634,False,True,0.8678
11635,False,True,0.7829
11636,False,True,0.8341
11637,False,True,0.8999
11638,False,True,0.9455
11639,False,True,0.9441
11640,False,True,0.5
11641,False,True,0.5
11642,False,True,0.8714
11643,False,True,0.7563
11644,False,True,0.6291
11645,False,True,0.8717
11646,False,True,0.8341
11647,False,True,0.9622
11648,False,True,0.793
11649,False,True,0.5
11650,False,True,0.8491
11651,False,True,0.5
11652,False,True,0.6291
11653,False,True,0.829
11654,False,True,0.8122
11655,False,True,0.5
11656,False,True,0.5438
11657,False,True,0.9577
11658,False,True,0.8573
11659,False,True,0.9786
11660,False,True,0.826
11661,False,True,0.9106
11662,False,True,0.9443
11663,False,True,0.8168
11664,False,True,0.9257
11665,False,True,0.5
11666,False,True,0.8078
11667,False,True,0.8534
11668,False,True,0.5
11669,False,True,0.6439
11670,False,True,0.5
11671,False,True,0.885
11672,False,True,0.8184
11673,False,False,0.2518
11674,False,False,0.1428
11675,False,True,0.6686
11676,False,True,0.8148
11677,False,True,0.7004
11678,False,True,0.6686
11679,False,True,0.8184
11680,False,True,0.786
11681,False,True,0.8057
11682,False,True,0.7839
11683,False,True,0.8897
11684,False,True,0.6443
11685,False,True,0.5
11686,False,True,0.9586
11687,False,True,0.62
11688,False,True,0.945
11689,False,True,0.5
11690,False,True,0.6477
11691,False,True,0.5
11692,False,True,0.5
11693,False,True,0.9286
11694,False,True,0.9094
11695,False,True,0.8929
11696,False,True,0.8957
11697,False,True,0.9042
11698,False,True,0.7805
11699,False,True,0.7317
11700,False,True,0.5
11701,False,True,0.7737
11702,False,True,0.8995
11703,False,True,0.8941
11704,False,True,0.9237
11705,False,True,0.5
11706,False,True,0.5
11707,False,True,0.9312
11708,False,True,0.5
11709,False,True,0.9427
11710,False,False,0.4523
11711,False,True,0.8733
11712,False,True,0.5
11713,False,True,0.8142
11714,False,True,0.5
11715,False,True,0.5
11716,False,False,0.3799
11717,False,True,0.5632
11718,False,True,0.9106
11719,False,True,0.8726
11720,False,True,0.5
11721,False,True,0.8233
11722,False,True,0.855
11723,False,True,0.8698
11724,False,True,0.8632
11725,False,False,0.4423
11726,False,True,0.5
11727,False,True,0.6884
11728,False,True,0.6424
11729,False,True,0.5
11730,False,True,0.9116
11731,False,True,0.765
11732,False,True,0.8157
11733,False,True,0.7577
11734,False,True,0.9112
11735,False,True,0.8259
11736,False,True,0.5669
11737,False,True,0.5
11738,False,True,0.5
11739,False,True,0.9826
11740,False,True,0.8659
11741,False,True,0.868
11742,False,True,0.9361
11743,False,True,0.6357
11744,False,True,0.9106
11745,False,True,0.5
11746,False,True,0.6962
11747,False,True,0.8335
11748,False,True,0.5
11749,False,True,0.7083
11750,False,True,0.6129
11751,False,True,0.5
11752,False,True,0.87
11753,False,True,0.5
11754,False,True,0.8877
11755,False,True,0.9585
11756,False,False,0.2799
11757,False,False,0.4739
11758,False,True,0.8276
11759,False,True,0.6709
11760,False,True,0.6194
11761,False,True,0.846
11762,False,True,0.9325
11763,False,True,0.9833
11764,False,True,0.9211
11765,False,True,0.9361
11766,False,True,0.6702
11767,False,True,0.5449
11768,False,True,0.8765
11769,False,True,0.8566
11770,False,True,0.8545
11771,False,True,0.7969
11772,False,True,0.8994
11773,False,True,0.8219
11774,False,True,0.9817
11775,False,False,0.4751
11776,False,True,0.6407
11777,False,True,0.5
11778,False,True,0.5
11779,False,True,0.5065
11780,False,True,0.9317
11781,False,True,0.9641
11782,False,True,0.7253
11783,False,True,0.5
11784,False,True,0.8535
11785,False,False,0.3221
11786,False,True,0.5
11787,False,False,0.2779
11788,False,True,0.9404
11789,False,True,0.6258
11790,False,True,0.5
11791,False,True,0.9455
11792,False,True,0.9842
11793,False,True,0.9653
11794,False,True,0.7356
11795,False,True,0.7098
11796,False,True,0.9925
11797,False,True,0.8812
11798,False,True,0.952
11799,False,True,0.8223
11800,False,True,0.7362
11801,False,True,0.9505
11802,False,True,0.6888
11803,False,True,0.7659
11804,False,True,0.7389
11805,False,True,0.7825
11806,False,True,0.5398
11807,False,True,0.7234
11808,False,True,0.5124
11809,False,True,0.9711
11810,False,True,0.8902
11811,False,True,0.9385
11812,False,True,0.946
11813,False,True,0.5
11814,False,True,0.8957
11815,False,True,0.9255
11816,False,True,0.5
11817,False,True,0.6809
11818,False,True,0.5
11819,False,True,0.5
11820,False,True,0.722
11821,False,True,0.5608
11822,False,True,0.5
11823,False,True,0.5
11824,False,True,0.5
11825,False,True,0.5118
11826,False,True,0.8774
11827,False,True,0.7404
11828,False,True,0.9566
11829,False,True,0.9268
11830,False,True,0.636
11831,False,True,0.9254
11832,False,True,0.7255
11833,False,True,0.9862
11834,False,True,0.8537
11835,False,True,0.6627
11836,False,True,0.904
11837,False,True,0.9414
11838,False,True,0.8532
11839,False,True,0.896
11840,False,True,0.571
11841,False,True,0.9079
11842,False,True,0.8433
11843,False,True,0.6276
11844,False,True,0.8946
11845,False,True,0.7208
11846,False,True,0.7899
11847,False,True,0.8014
11848,False,True,0.92
11849,False,True,0.77
11850,False,True,0.9195
11851,False,True,0.7086
11852,False,True,0.8784
11853,False,True,0.5
11854,False,True,0.5184
11855,False,True,0.89
11856,False,True,0.7155
11857,False,True,0.7505
11858,False,True,0.8241
11859,False,False,0.2505
11860,False,True,0.6893
11861,False,True,0.8457
11862,False,True,0.9432
11863,False,True,0.9157
11864,False,True,0.8544
11865,False,True,0.6907
11866,False,True,0.673
11867,False,True,0.582
11868,False,True,0.7793
11869,False,True,0.774
11870,False,True,0.8779
11871,False,True,0.976
11872,False,False,0.2989
11873,False,True,0.8944
11874,False,True,0.8715
11875,False,True,0.7737
11876,False,True,0.5
11877,False,True,0.9267
11878,False,True,0.8475
11879,False,True,0.5
11880,False,True,0.5
11881,False,True,0.9025
11882,False,True,0.5
11883,False,True,0.9801
11884,False,True,0.6464
11885,False,True,0.5602
11886,False,True,0.7849
11887,False,True,0.9104
11888,False,True,0.5
